no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_canceled
0.3,-0.26,1.37,0.56,-0.49,-0.18,1.64,-0.47,0.47,0.51,1.19,0.66,-0.16,-0.06,-0.09,1.1,-0.79,Yes
-1.63,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.63,0.47,-0.46,-0.53,-0.81,-0.16,-0.06,-0.09,-0.24,-0.79,No
0.3,-0.26,-0.93,1.27,2.37,-0.18,-0.51,-0.03,0.47,1.16,-1.56,0.66,-0.16,-0.06,-0.09,0.11,0.48,No
-1.63,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.33,-2.14,0.84,-0.98,0.66,-0.16,-0.06,-0.09,-2.95,-0.79,No
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.91,-2.14,0.51,0.62,-2.28,6.16,-0.06,1.0,-0.8,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,-0.27,0.47,0.51,-0.53,0.66,-0.16,-0.06,-0.09,-0.41,0.48,No
0.3,-0.26,1.37,4.11,-0.49,-0.18,1.64,1.02,0.47,-0.14,0.85,0.66,-0.16,-0.06,-0.09,-0.11,0.48,No
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.85,0.47,0.51,-0.75,0.66,-0.16,-0.06,-0.09,0.88,0.48,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,-0.71,0.47,-1.44,0.27,0.66,-0.16,-0.06,-0.09,-0.76,0.48,No
0.3,-0.26,1.37,-1.56,2.37,-0.18,-0.51,-0.98,0.47,0.84,1.65,0.66,-0.16,-0.06,-0.09,-0.46,-0.79,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.49,-2.14,0.84,-1.56,0.66,-0.16,-0.06,-0.09,-0.53,0.48,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,1.78,-2.14,0.51,0.73,0.66,-0.16,-0.06,-0.09,-0.41,-0.79,Yes
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,2.5,0.47,0.19,0.27,0.66,-0.16,-0.06,-0.09,-0.65,0.48,Yes
2.23,-0.26,1.37,-0.14,-0.49,-0.18,1.64,0.06,0.47,1.49,0.27,0.66,-0.16,-0.06,-0.09,1.02,3.03,No
-3.56,4.71,1.37,-0.14,-0.49,-0.18,0.21,-0.39,0.47,1.16,1.53,0.66,-0.16,-0.06,-0.09,-1.04,0.48,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,1.0,0.47,0.84,0.5,0.66,-0.16,-0.06,-0.09,-0.23,0.48,Yes
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,0.43,0.47,-1.77,0.27,0.66,-0.16,-0.06,-0.09,-0.66,0.48,No
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.99,0.47,-1.77,0.96,-2.28,-0.16,-0.06,-0.09,-0.67,-0.79,No
0.3,-0.26,-0.93,-0.85,-0.49,5.59,-0.51,-0.99,-2.14,1.16,-0.87,-0.81,-0.16,-0.06,-0.09,-0.84,-0.79,No
0.3,-0.26,1.37,1.27,-0.49,-0.18,-0.51,-0.91,0.47,-1.44,0.62,0.66,-0.16,-0.06,-0.09,-1.16,0.48,No
2.23,-0.26,-0.93,1.27,-0.49,-0.18,1.64,-0.27,0.47,-0.14,-0.98,0.66,-0.16,-0.06,-0.09,1.95,1.76,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,0.21,1.51,0.47,-0.14,0.85,0.66,-0.16,-0.06,-0.09,0.97,0.48,Yes
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.01,-2.14,0.51,-1.56,-2.28,-0.16,-0.06,-0.09,1.04,-0.79,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.99,0.47,-0.79,1.19,0.66,-0.16,-0.06,-0.09,-0.52,0.48,No
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,-0.99,0.47,1.16,1.76,0.66,-0.16,-0.06,-0.09,-0.39,3.03,No
0.3,2.22,-0.93,0.56,0.46,-0.18,-0.51,-0.97,-2.14,0.51,-1.44,-0.81,-0.16,-0.06,-0.09,-0.38,-0.79,Yes
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.92,0.47,-1.44,0.96,0.66,6.16,29.8,5.36,-1.09,0.48,No
0.3,-0.26,1.37,-0.85,2.37,-0.18,-0.51,-0.88,0.47,1.49,-0.64,0.66,-0.16,-0.06,-0.09,-1.34,-0.79,No
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.82,-2.14,0.19,0.39,-2.28,-0.16,-0.06,-0.09,-0.91,-0.79,No
0.3,-0.26,0.22,-0.14,-0.49,-0.18,1.64,-0.99,0.47,-1.12,1.53,0.66,-0.16,-0.06,-0.09,-0.34,0.48,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.84,0.47,-1.44,-1.21,-0.81,-0.16,-0.06,-0.09,-0.51,-0.79,No
2.23,-0.26,0.22,-1.56,-0.49,-0.18,1.64,-0.72,0.47,-1.77,1.42,0.66,-0.16,-0.06,-0.09,2.2,0.48,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.48,0.47,0.51,-1.67,0.66,-0.16,-0.06,-0.09,0.32,0.48,No
2.23,-0.26,1.37,-0.14,-0.49,-0.18,1.64,-0.51,0.47,-0.79,0.62,0.66,-0.16,-0.06,-0.09,1.38,-0.79,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,0.17,0.47,-1.12,1.65,0.66,-0.16,-0.06,-0.09,-0.05,-0.79,Yes
0.3,-0.26,0.22,-0.14,2.37,-0.18,-0.51,-0.72,0.47,-0.79,1.76,0.66,-0.16,-0.06,-0.09,-0.45,-0.79,Yes
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,2.52,0.47,0.84,-0.41,0.66,-0.16,-0.06,-0.09,-0.84,-0.79,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,-0.45,-2.14,0.84,1.19,0.66,-0.16,-0.06,-0.09,-0.55,-0.79,No
0.3,2.22,-0.93,0.56,-0.49,-0.18,-0.51,0.44,0.47,-1.44,0.05,0.66,-0.16,-0.06,-0.09,0.31,1.76,No
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,0.06,0.47,-1.12,1.42,0.66,-0.16,-0.06,-0.09,-0.67,0.48,No
0.3,-0.26,-0.93,0.56,0.46,-0.18,-0.51,-0.28,0.47,-1.44,-0.87,-0.81,-0.16,-0.06,-0.09,0.04,0.48,No
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,-0.21,0.47,0.51,-0.53,0.66,-0.16,-0.06,-0.09,1.04,-0.79,Yes
0.3,2.22,0.22,1.27,-0.49,-0.18,1.64,0.63,0.47,-0.14,-0.53,0.66,-0.16,-0.06,-0.09,1.97,1.76,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,1.64,-0.93,0.47,-0.46,1.3,0.66,-0.16,-0.06,-0.09,0.72,-0.79,Yes
0.3,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.32,0.47,0.51,0.27,0.66,-0.16,-0.06,-0.09,0.85,1.76,No
0.3,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.56,0.47,0.84,0.62,-0.81,-0.16,-0.06,-0.09,-0.5,-0.79,No
0.3,2.22,-0.93,-0.85,-0.49,5.59,-0.51,-0.54,0.47,0.51,-1.33,0.66,-0.16,-0.06,-0.09,1.12,0.48,No
0.3,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,1.48,0.47,-0.46,1.08,0.66,-0.16,-0.06,-0.09,-0.2,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,0.23,0.47,0.84,0.85,0.66,-0.16,-0.06,-0.09,0.44,0.48,Yes
0.3,-0.26,-0.93,-0.14,0.46,-0.18,-0.51,-0.81,-2.14,0.51,0.16,-0.81,-0.16,-0.06,-0.09,-0.69,-0.79,No
0.3,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,0.16,0.47,-0.79,0.62,0.66,-0.16,-0.06,-0.09,0.68,-0.79,No
-1.63,4.71,0.22,1.98,-0.49,-0.18,-0.51,1.57,0.47,-0.46,-0.18,-3.75,-0.16,-0.06,-0.09,-2.95,-0.79,No
-1.63,-0.26,0.22,0.56,-0.49,-0.18,-0.51,0.84,-2.14,1.49,1.19,0.66,-0.16,-0.06,-0.09,-1.3,0.48,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,1.64,1.04,0.47,0.19,0.5,0.66,-0.16,-0.06,-0.09,0.76,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,1.64,0.47,0.51,-0.3,0.66,-0.16,-0.06,-0.09,-0.04,0.48,Yes
0.3,-0.26,1.37,1.98,-0.49,-0.18,-0.51,0.35,0.47,-0.14,-0.41,0.66,-0.16,-0.06,-0.09,0.84,0.48,No
0.3,-0.26,-0.93,1.98,-0.49,-0.18,-0.51,0.88,0.47,-1.12,1.3,0.66,-0.16,-0.06,-0.09,-0.35,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,-0.91,-2.14,0.19,0.5,0.66,-0.16,-0.06,-0.09,1.14,0.48,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,2.35,-0.82,0.47,1.49,-0.87,-0.81,-0.16,-0.06,-0.09,-0.46,-0.79,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,1.64,0.16,0.47,1.16,-1.56,0.66,-0.16,-0.06,-0.09,0.8,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,1.64,-0.55,0.47,1.49,1.65,-0.81,6.16,-0.06,6.55,0.33,1.76,No
0.3,-0.26,-0.93,1.27,0.46,-0.18,-0.51,1.08,0.47,0.51,-1.56,0.66,-0.16,-0.06,-0.09,0.59,0.48,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.98,-2.14,1.49,1.65,-2.28,6.16,2.65,2.23,-1.09,0.48,No
2.23,-0.26,1.37,-0.85,-0.49,-0.18,-0.51,-0.95,0.47,1.49,1.08,-0.81,-0.16,-0.06,-0.09,-1.49,0.48,No
0.3,-0.26,-0.93,1.27,0.46,-0.18,1.64,0.26,0.47,0.51,0.27,-0.81,-0.16,-0.06,-0.09,0.62,-0.79,No
0.3,-0.26,0.22,1.27,-0.49,-0.18,1.64,0.64,0.47,-0.14,0.39,0.66,-0.16,-0.06,-0.09,0.83,-0.79,Yes
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.57,0.47,-0.46,-0.18,0.66,-0.16,-0.06,-0.09,-1.58,0.48,No
2.23,-0.26,-0.93,1.27,2.37,-0.18,-0.51,0.16,0.47,0.19,0.5,0.66,-0.16,-0.06,-0.09,1.02,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.7,-2.14,0.19,-1.21,0.66,-0.16,-0.06,-0.09,-0.77,0.48,Yes
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.21,0.47,-1.44,-0.64,0.66,-0.16,-0.06,-0.09,-0.7,-0.79,Yes
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.97,-2.14,0.51,1.65,0.66,-0.16,-0.06,-0.09,-0.77,0.48,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,-0.47,0.47,1.49,-0.87,0.66,-0.16,-0.06,-0.09,-0.43,1.76,No
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.98,0.47,0.19,0.27,0.66,-0.16,-0.06,-0.09,0.23,-0.79,Yes
2.23,-0.26,1.37,-0.14,2.37,-0.18,-0.51,-0.71,0.47,1.49,0.05,0.66,-0.16,-0.06,-0.09,-0.7,-0.79,No
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.98,0.47,0.19,-0.53,0.66,-0.16,-0.06,-0.09,1.3,0.48,No
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.88,0.47,-1.44,-0.53,0.66,-0.16,-0.06,-0.09,-0.73,-0.79,Yes
-1.63,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,-0.92,0.47,1.49,-0.64,0.66,-0.16,-0.06,-0.09,-0.52,-0.79,Yes
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.99,-2.14,0.84,-1.33,-2.28,6.16,-0.06,1.73,-1.08,-0.79,No
0.3,-0.26,1.37,-1.56,-0.49,-0.18,-0.51,0.25,0.47,-0.14,0.27,0.66,-0.16,-0.06,-0.09,0.31,-0.79,Yes
-1.63,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.76,0.47,0.51,-0.07,0.66,-0.16,-0.06,-0.09,-0.12,-0.79,Yes
0.3,-0.26,-0.93,0.56,-0.49,-0.18,1.64,-0.55,0.47,0.19,-0.53,0.66,-0.16,-0.06,-0.09,0.93,-0.79,Yes
0.3,2.22,-0.93,0.56,-0.49,-0.18,-0.51,-0.99,0.47,-1.44,1.76,0.66,-0.16,-0.06,-0.09,0.25,-0.79,Yes
0.3,-0.26,1.37,0.56,-0.49,-0.18,1.64,-0.27,0.47,-1.77,-0.18,0.66,-0.16,-0.06,-0.09,-0.58,0.48,Yes
2.23,-0.26,0.22,1.27,0.46,-0.18,-0.51,-0.63,0.47,0.84,1.76,0.66,-0.16,-0.06,-0.09,0.75,-0.79,Yes
0.3,-0.26,1.37,1.98,2.37,-0.18,-0.51,1.92,0.47,0.51,0.85,0.66,-0.16,-0.06,-0.09,1.01,0.48,Yes
-3.56,4.71,-0.93,0.56,-0.49,-0.18,0.21,-0.55,0.47,1.49,-0.07,0.66,-0.16,-0.06,-0.09,-0.74,-0.79,No
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,0.23,-2.14,1.49,0.73,0.66,-0.16,-0.06,-0.09,-0.89,0.48,No
0.3,-0.26,0.22,-0.85,-0.49,-0.18,-0.51,-0.77,0.47,1.16,-0.3,0.66,-0.16,-0.06,-0.09,-0.15,0.48,Yes
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,-0.98,-2.14,0.84,-0.41,-0.81,-0.16,-0.06,-0.09,-0.15,-0.79,No
0.3,-0.26,1.37,0.56,2.37,-0.18,-0.51,0.59,0.47,-1.12,0.96,0.66,-0.16,-0.06,-0.09,-0.65,-0.79,No
0.3,2.22,1.37,1.98,-0.49,-0.18,-0.51,1.87,0.47,-0.14,1.65,0.66,-0.16,-0.06,-0.09,-0.09,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,0.79,0.47,0.84,-1.21,0.66,-0.16,-0.06,-0.09,0.37,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,0.21,-0.9,-2.14,0.19,1.65,0.66,-0.16,-0.06,-0.09,0.27,-0.79,No
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.93,0.47,-0.46,-0.53,-2.28,-0.16,-0.06,-0.09,-1.09,-0.79,No
-1.63,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.99,0.47,-0.14,-1.1,-2.28,-0.16,-0.06,-0.09,0.99,-0.79,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,1.64,0.67,0.47,-0.79,-0.75,0.66,-0.16,-0.06,-0.09,0.82,1.76,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,-0.51,-0.9,0.47,0.19,0.96,0.66,-0.16,-0.06,-0.09,0.65,0.48,No
0.3,-0.26,1.37,0.56,-0.49,-0.18,-0.51,-0.56,0.47,0.84,1.65,0.66,-0.16,-0.06,-0.09,0.51,1.76,No
2.23,-0.26,1.37,-0.85,-0.49,-0.18,1.64,-0.5,0.47,0.84,-0.75,0.66,-0.16,-0.06,-0.09,1.89,0.48,No
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.99,-2.14,0.19,-0.07,0.66,-0.16,-0.06,-0.09,-2.95,-0.79,No
0.3,-0.26,0.22,1.27,-0.49,-0.18,-0.51,0.9,0.47,0.19,-0.41,0.66,-0.16,-0.06,-0.09,0.47,-0.79,Yes
0.3,4.71,0.22,0.56,-0.49,-0.18,3.07,-0.57,0.47,0.84,0.96,0.66,-0.16,-0.06,-0.09,2.52,1.76,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,1.99,-2.14,0.19,0.85,0.66,-0.16,-0.06,-0.09,-1.13,0.48,No
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,-0.39,0.47,-0.79,-0.41,0.66,-0.16,-0.06,-0.09,-0.46,-0.79,Yes
-1.63,-0.26,0.22,1.27,-0.49,-0.18,-0.51,-0.68,0.47,-1.44,-1.1,0.66,-0.16,-0.06,-0.09,-1.15,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.9,0.47,0.19,-0.41,0.66,-0.16,-0.06,-0.09,-0.1,0.48,No
0.3,-0.26,-0.93,0.56,-0.49,5.59,-0.51,-0.96,0.47,1.49,0.27,0.66,-0.16,-0.06,-0.09,0.47,0.48,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,-0.99,0.47,1.49,-1.67,-0.81,-0.16,-0.06,-0.09,-0.53,-0.79,No
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,0.08,0.47,-1.77,0.5,0.66,-0.16,-0.06,-0.09,-0.92,0.48,Yes
-1.63,-0.26,0.22,-0.85,2.37,-0.18,-0.51,-0.92,0.47,-1.77,-1.56,0.66,-0.16,-0.06,-0.09,-0.67,-0.79,No
0.3,-0.26,0.22,-1.56,0.46,-0.18,1.64,-0.36,0.47,-0.79,1.42,0.66,-0.16,-0.06,-0.09,2.68,-0.79,Yes
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.67,0.47,0.51,-1.56,0.66,-0.16,-0.06,-0.09,0.38,0.48,No
0.3,2.22,0.22,-0.14,0.46,-0.18,-0.51,1.08,0.47,0.84,-1.44,-0.81,-0.16,-0.06,-0.09,0.75,-0.79,Yes
0.3,-0.26,1.37,2.69,-0.49,-0.18,-0.51,0.88,0.47,-1.12,-0.75,0.66,-0.16,-0.06,-0.09,-0.11,3.03,No
-1.63,-0.26,1.37,-0.85,0.46,-0.18,-0.51,-0.85,0.47,-1.77,0.62,-0.81,-0.16,-0.06,-0.09,-1.06,-0.79,No
0.3,-0.26,1.37,-0.14,0.46,-0.18,-0.51,1.08,-2.14,-0.14,0.16,-0.81,-0.16,-0.06,-0.09,-0.25,-0.79,Yes
0.3,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.46,0.47,0.84,1.53,0.66,-0.16,-0.06,-0.09,0.66,-0.79,Yes
0.3,-0.26,1.37,-0.14,-0.49,-0.18,-0.51,-0.76,0.47,-1.44,-0.3,0.66,-0.16,-0.06,-0.09,-0.59,-0.79,Yes
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,1.41,0.47,0.51,-0.07,0.66,-0.16,-0.06,-0.09,-0.09,1.76,Yes
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.89,0.47,-0.79,-0.53,-2.28,-0.16,-0.06,-0.09,-0.24,-0.79,No
0.3,-0.26,1.37,-0.85,0.46,-0.18,1.64,-0.72,0.47,-1.12,1.76,0.66,-0.16,-0.06,-0.09,0.65,1.76,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.04,-2.14,0.84,1.76,0.66,-0.16,-0.06,-0.09,-0.51,1.76,No
0.3,-0.26,-0.93,0.56,-0.49,-0.18,1.64,-0.96,-2.14,1.49,-0.98,-0.81,-0.16,-0.06,-0.09,-1.22,-0.79,No
2.23,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.63,0.47,-0.14,1.76,0.66,-0.16,-0.06,-0.09,1.04,-0.79,Yes
0.3,-0.26,2.51,1.98,2.37,-0.18,-0.51,-0.35,0.47,-1.44,1.08,0.66,-0.16,-0.06,-0.09,-0.5,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.16,0.47,-1.44,-1.56,-2.28,-0.16,-0.06,-0.09,-0.66,-0.79,No
0.3,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,-0.9,0.47,0.84,-1.21,0.66,-0.16,-0.06,-0.09,1.63,-0.79,No
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.99,0.47,-1.77,-0.3,0.66,-0.16,-0.06,-0.09,-0.53,-0.79,No
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.9,0.47,-2.09,-0.18,-2.28,6.16,-0.06,0.99,-1.06,-0.79,No
0.3,-0.26,1.37,1.27,-0.49,-0.18,1.64,-0.82,0.47,1.49,1.65,0.66,-0.16,-0.06,-0.09,0.0,0.48,No
0.3,-0.26,1.37,-0.14,-0.49,-0.18,1.64,-0.76,0.47,-1.44,-0.41,0.66,-0.16,-0.06,-0.09,1.04,-0.79,Yes
0.3,-0.26,0.22,-0.85,-0.49,-0.18,0.21,1.41,0.47,-0.14,0.05,0.66,-0.16,-0.06,-0.09,-0.04,-0.79,Yes
-1.63,-0.26,0.22,-1.56,-0.49,-0.18,2.35,-0.72,0.47,-0.46,0.39,-2.28,6.16,2.65,3.4,-0.41,-0.79,No
0.3,-0.26,-0.93,0.56,2.37,-0.18,-0.51,0.85,0.47,-0.14,-1.21,0.66,-0.16,-0.06,-0.09,0.19,-0.79,Yes
-1.63,-0.26,-0.93,-0.85,2.37,-0.18,-0.51,-0.72,0.47,-1.12,-0.53,0.66,-0.16,-0.06,-0.09,0.57,0.48,No
0.3,-0.26,1.37,-0.14,-0.49,-0.18,1.64,-0.93,0.47,-0.79,0.5,0.66,-0.16,-0.06,-0.09,1.56,0.48,No
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,-0.63,0.47,-0.14,0.27,-3.75,-0.16,-0.06,-0.09,-2.95,1.76,No
-1.63,-0.26,0.22,-0.85,-0.49,-0.18,-0.51,-0.61,0.47,0.84,0.85,-0.81,-0.16,-0.06,-0.09,-0.67,-0.79,Yes
0.3,-0.26,0.22,-0.14,-0.49,-0.18,-0.51,-0.6,0.47,-0.79,-1.56,-0.81,-0.16,-0.06,-0.09,-0.52,-0.79,No
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,-0.51,-0.84,0.47,-0.46,-1.56,0.66,-0.16,-0.06,-0.09,-0.1,-0.79,No
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,1.64,1.11,0.47,1.49,0.39,-0.81,-0.16,-0.06,-0.09,0.59,-0.79,Yes
-1.63,4.71,-0.93,-0.85,-0.49,5.59,1.64,-0.97,-2.14,1.49,-1.1,-0.81,-0.16,-0.06,-0.09,-1.22,-0.79,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,0.03,0.47,1.16,-1.44,-0.81,-0.16,-0.06,-0.09,-0.83,0.48,No
0.3,4.71,0.22,-0.85,-0.49,-0.18,-0.51,-0.49,0.47,-1.44,-1.33,0.66,-0.16,-0.06,-0.09,1.37,-0.79,Yes
-1.63,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,1.17,0.47,0.84,1.3,0.66,-0.16,-0.06,-0.09,-0.97,-0.79,Yes
2.23,-0.26,1.37,-0.14,2.37,-0.18,-0.51,0.01,0.47,-1.44,-1.21,-0.81,-0.16,-0.06,-0.09,0.34,-0.79,Yes
2.23,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,-0.26,0.47,0.51,-0.07,0.66,-0.16,-0.06,-0.09,2.08,-0.79,No
0.3,-0.26,-0.93,1.98,-0.49,-0.18,-0.51,0.49,-2.14,0.19,-0.64,0.66,-0.16,-0.06,-0.09,-0.76,1.76,No
0.3,-0.26,0.22,-0.85,-0.49,-0.18,-0.51,1.01,0.47,1.16,1.42,-0.81,-0.16,-0.06,-0.09,-0.69,-0.79,Yes
0.3,4.71,0.22,-0.85,-0.49,-0.18,3.07,-0.34,0.47,0.19,1.42,0.66,-0.16,-0.06,-0.09,3.17,3.03,No
0.3,-0.26,2.51,4.11,2.37,-0.18,-0.51,-0.93,0.47,0.19,1.65,0.66,-0.16,-0.06,-0.09,0.56,-0.79,Yes
0.3,-0.26,1.37,-0.85,2.37,-0.18,-0.51,0.27,0.47,0.84,1.65,-0.81,-0.16,-0.06,-0.09,-0.16,-0.79,No
0.3,-0.26,1.37,1.98,-0.49,-0.18,-0.51,-0.67,0.47,0.84,-1.56,0.66,-0.16,-0.06,-0.09,-0.24,-0.79,No
0.3,-0.26,-0.93,-0.14,2.37,-0.18,-0.51,-0.95,0.47,1.16,-1.67,0.66,-0.16,-0.06,-0.09,-0.4,1.76,No
0.3,-0.26,0.22,-1.56,-0.49,-0.18,-0.51,-0.97,0.47,-1.77,-1.67,0.66,-0.16,-0.06,-0.09,-0.8,1.76,No
0.3,-0.26,2.51,2.69,-0.49,-0.18,1.64,0.94,0.47,0.19,-0.75,0.66,-0.16,-0.06,-0.09,0.96,-0.79,Yes
0.3,-0.26,1.37,-0.14,2.37,-0.18,-0.51,-0.18,0.47,-0.46,1.65,0.66,-0.16,-0.06,-0.09,0.28,-0.79,Yes
0.3,-0.26,-0.93,-0.85,-0.49,-0.18,1.64,-0.26,0.47,0.51,-0.64,0.66,-0.16,-0.06,-0.09,1.32,-0.79,Yes
2.23,-0.26,1.37,-1.56,-0.49,-0.18,-0.51,-0.22,0.47,0.84,-0.3,0.66,-0.16,-0.06,-0.09,1.03,-0.79,Yes
0.3,-0.26,1.37,1.98,-0.49,-0.18,-0.51,-0.12,0.47,0.84,-1.33,0.66,-0.16,-0.06,-0.09,-0.74,1.76,Yes
0.3,-0.26,1.37,1.27,-0.49,-0.18,1.64,0.11,-2.14,1.49,1.65,0.66,-0.16,-0.06,-0.09,-0.4,0.48,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,-0.68,0.47,-0.79,-1.56,-0.81,-0.16,-0.06,-0.09,-0.05,-0.79,Yes
2.23,-0.26,-0.93,1.27,-0.49,-0.18,-0.51,-0.14,0.47,-1.44,-1.67,-0.81,-0.16,-0.06,-0.09,1.07,0.48,No
0.3,-0.26,1.37,-0.85,-0.49,-0.18,1.64,-0.12,0.47,-0.79,-1.67,0.66,-0.16,-0.06,-0.09,1.33,-0.79,Yes
0.3,-0.26,-0.93,-0.14,-0.49,-0.18,-0.51,-0.83,0.47,-2.09,0.16,-0.81,-0.16,-0.06,-0.09,-0.48,-0.79,No
0.3,-0.26,0.22,0.56,-0.49,-0.18,-0.51,-0.45,0.47,-1.44,0.96,0.66,-0.16,-0.06,-0.09,-0.73,0.48,Yes
2.23,-0.26,1.37,-0.14,-0.49,-0.18,1.64,-0.93,0.47,-1.44,0.39,-0.81,-0.16,-0.06,-0.09,-0.18,-0.79,No
0.3,-0.26,0.22,1.98,-0.49,-0.18,1.64,-0.21,0.47,0.84,1.53,0.66,-0.16,-0.06,-0.09,0.72,0.48,Yes
-3.56,4.71,-0.93,-0.14,-0.49,-0.18,0.21,-0.13,0.47,-1.44,1.42,0.66,-0.16,-0.06,-0.09,-0.73,-0.79,No
