CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
-1.31,1.52,0.91,-0.28,0.34,0.36,-0.91,-1.55,0.97,0.96,No
-0.03,1.52,0.91,-0.56,-1.73,-1.23,0.81,-1.55,-1.03,-1.74,No
2.06,-0.9,-1.1,-0.18,-0.7,-1.23,0.81,0.65,-1.03,1.32,No
-0.23,-0.9,-1.1,0.29,1.38,0.75,0.81,0.65,0.97,1.25,No
1.21,0.31,0.91,0.77,1.03,0.75,-0.91,-1.55,0.97,-0.04,Yes
1.26,0.31,-1.1,-0.85,-0.35,0.56,-0.91,0.65,0.97,1.56,Yes
0.41,-0.9,-1.1,0.39,0.69,-1.23,-0.91,-1.55,0.97,-0.48,Yes
0.9,0.31,-1.1,-1.23,0.34,0.69,-0.91,-1.55,-1.03,0.44,Yes
0.94,0.31,-1.1,0.2,1.03,0.47,0.81,-1.55,0.97,-0.51,Yes
-0.64,1.52,-1.1,2.39,-0.35,1.21,-0.91,0.65,-1.03,0.71,Yes
-0.26,-0.9,0.91,0.77,1.38,-1.23,0.81,-1.55,0.97,-0.7,Yes
1.31,0.31,-1.1,-0.56,-0.0,0.81,0.81,0.65,0.97,-0.94,No
-0.39,1.52,-1.1,-1.9,-0.7,-1.23,0.81,0.65,-1.03,0.71,No
0.39,-0.9,-1.1,-1.23,0.69,-0.23,0.81,0.65,-1.03,-0.97,No
0.58,0.31,-1.1,1.06,0.34,0.55,0.81,0.65,-1.03,-0.1,Yes
0.74,0.31,0.91,-0.56,-0.7,0.48,-0.91,0.65,0.97,-1.66,No
-0.54,0.31,-1.1,0.58,-0.7,1.19,-0.91,0.65,-1.03,1.01,Yes
0.76,1.52,0.91,-0.47,-1.73,0.52,-0.91,0.65,0.97,0.36,No
-0.5,0.31,0.91,0.48,-1.73,0.4,-0.91,0.65,-1.03,1.13,Yes
0.35,0.31,0.91,1.15,-0.35,1.17,-0.91,0.65,0.97,-0.12,Yes
0.59,1.52,-1.1,-0.66,1.38,0.99,0.81,-1.55,-1.03,0.22,No
0.79,-0.9,-1.1,1.06,-0.35,0.78,4.25,0.65,-1.03,-1.62,Yes
-0.11,-0.9,-1.1,0.1,0.69,0.67,-0.91,0.65,0.97,0.55,Yes
0.64,1.52,0.91,-0.18,-0.7,0.28,-0.91,0.65,0.97,0.1,Yes
-1.22,1.52,0.91,1.06,-0.7,-1.23,4.25,0.65,-1.03,0.65,Yes
1.08,0.31,-1.1,1.25,-1.04,0.69,0.81,0.65,-1.03,0.28,No
-0.55,-0.9,-1.1,-1.23,-1.39,0.21,-0.91,0.65,0.97,0.45,Yes
0.98,1.52,0.91,-0.56,-1.39,0.19,-0.91,0.65,-1.03,1.05,No
-0.66,-0.9,-1.1,2.11,-0.7,-0.45,-0.91,0.65,-1.03,-0.52,Yes
-1.75,1.52,-1.1,0.87,-1.39,0.79,-0.91,0.65,-1.03,1.73,Yes
-0.97,-0.9,0.91,-0.37,-1.39,-0.48,0.81,0.65,-1.03,1.51,Yes
-0.23,1.52,0.91,1.15,0.69,-1.23,-0.91,0.65,-1.03,-0.81,Yes
0.41,-0.9,-1.1,0.39,0.34,0.37,-0.91,-1.55,-1.03,1.14,Yes
0.33,1.52,-1.1,0.77,1.38,0.93,-0.91,-1.55,-1.03,0.28,Yes
-0.72,0.31,0.91,0.2,0.34,1.04,-0.91,0.65,-1.03,-0.49,No
-0.68,0.31,-1.1,1.63,-0.0,0.13,-0.91,0.65,-1.03,-0.15,Yes
0.76,-0.9,0.91,1.63,-0.0,1.73,-0.91,0.65,-1.03,1.35,Yes
-1.27,1.52,0.91,-0.66,-0.0,0.93,-0.91,0.65,-1.03,-0.62,No
-1.04,0.31,0.91,-1.04,1.03,1.07,-0.91,0.65,0.97,1.66,No
-2.15,0.31,-1.1,-0.28,0.34,-0.25,0.81,-1.55,0.97,0.67,Yes
2.06,-0.9,0.91,1.06,0.69,0.7,0.81,0.65,-1.03,1.23,Yes
-1.68,-0.9,0.91,-1.71,-1.04,0.15,-0.91,0.65,0.97,0.35,No
0.55,1.52,0.91,-0.56,0.34,1.01,0.81,-1.55,-1.03,0.96,No
-0.1,1.52,0.91,0.87,-0.35,-0.67,-0.91,0.65,-1.03,-0.6,Yes
-1.84,1.52,-1.1,2.01,1.03,0.73,-0.91,0.65,0.97,1.7,Yes
-0.58,0.31,-1.1,0.77,1.03,0.68,-0.91,-1.55,-1.03,1.22,Yes
-0.43,0.31,0.91,-1.33,1.03,0.18,-0.91,0.65,0.97,1.66,No
2.06,-0.9,-1.1,-0.28,-0.7,-1.23,0.81,0.65,-1.03,-0.25,No
0.72,0.31,-1.1,0.1,0.34,0.74,0.81,0.65,0.97,-0.92,No
-1.23,-0.9,0.91,0.87,1.72,-1.23,0.81,0.65,0.97,1.53,Yes
-0.58,1.52,0.91,0.29,-0.7,0.69,0.81,-1.55,-1.03,-0.11,No
0.02,1.52,-1.1,0.58,-0.35,-1.23,-0.91,-1.55,-1.03,-0.88,Yes
1.49,-0.9,0.91,-0.28,1.03,-1.23,0.81,0.65,-1.03,-0.58,No
0.78,0.31,-1.1,1.25,1.38,0.85,-0.91,0.65,0.97,0.26,Yes
1.78,0.31,-1.1,0.87,1.03,0.73,-0.91,0.65,-1.03,-0.42,Yes
-0.81,0.31,0.91,-1.52,1.03,0.32,0.81,0.65,-1.03,0.22,No
1.57,1.52,0.91,0.67,-1.04,0.96,-0.91,0.65,-1.03,-0.44,Yes
-0.39,1.52,0.91,2.78,1.03,-0.11,2.53,-1.55,-1.03,0.19,Yes
-0.6,-0.9,0.91,-0.18,-0.7,1.64,0.81,0.65,0.97,1.46,No
-0.06,-0.9,0.91,-0.95,1.38,-1.23,0.81,-1.55,0.97,-0.67,No
1.36,0.31,-1.1,1.06,1.38,1.47,-0.91,0.65,0.97,-1.71,Yes
-0.75,-0.9,0.91,-0.18,-1.39,-1.23,0.81,0.65,-1.03,0.65,No
1.28,0.31,-1.1,-0.95,0.69,0.28,-0.91,-1.55,-1.03,-0.32,Yes
0.59,0.31,0.91,-1.61,-0.0,0.48,0.81,0.65,0.97,0.14,No
1.3,0.31,0.91,-1.14,1.03,0.4,-0.91,-1.55,0.97,1.67,No
0.87,-0.9,0.91,1.25,-0.7,-1.23,-0.91,-1.55,0.97,0.95,No
-0.14,-0.9,0.91,-0.95,-0.0,-1.23,0.81,-1.55,-1.03,0.56,No
-0.87,1.52,0.91,-0.47,-0.7,-1.23,0.81,0.65,-1.03,-0.46,No
-0.95,0.31,-1.1,1.63,-0.7,0.96,-0.91,0.65,0.97,-0.97,No
-0.14,0.31,-1.1,2.01,0.34,1.0,-0.91,0.65,-1.03,-0.7,Yes
0.78,-0.9,0.91,-1.04,-1.04,-1.23,-0.91,0.65,-1.03,-1.63,Yes
-1.14,0.31,0.91,-0.09,0.34,0.32,-0.91,0.65,0.97,-1.44,Yes
1.19,-0.9,-1.1,-1.9,0.34,-1.23,-0.91,0.65,0.97,-1.41,Yes
1.18,1.52,0.91,0.2,1.03,0.4,-0.91,0.65,0.97,1.66,No
-1.07,1.52,-1.1,0.58,-1.04,-1.23,2.53,0.65,0.97,1.51,Yes
-1.06,0.31,0.91,-0.37,0.34,-1.23,-0.91,-1.55,0.97,-0.67,No
-1.16,1.52,-1.1,-1.71,-1.04,0.52,-0.91,0.65,0.97,-0.18,Yes
-0.3,-0.9,-1.1,-0.09,-1.39,-1.23,0.81,0.65,0.97,-1.72,No
0.11,1.52,-1.1,-0.56,-1.04,-1.23,0.81,-1.55,-1.03,-1.59,No
-2.44,1.52,-1.1,-0.95,-1.39,0.9,-0.91,0.65,0.97,0.09,No
2.06,0.31,0.91,0.48,1.38,0.38,-0.91,0.65,-1.03,-1.3,Yes
-0.29,0.31,0.91,2.96,0.69,0.99,0.81,-1.55,0.97,0.09,No
0.24,1.52,0.91,-1.42,0.69,0.42,0.81,-1.55,0.97,1.2,No
-1.96,-0.9,0.91,1.72,0.34,0.71,-0.91,0.65,-1.03,-0.26,Yes
0.74,1.52,-1.1,-1.14,-0.0,-1.23,0.81,0.65,0.97,-0.05,No
-0.03,-0.9,-1.1,-0.37,-1.73,-1.23,0.81,0.65,0.97,1.43,No
0.3,0.31,-1.1,1.44,-0.0,0.41,-0.91,-1.55,0.97,0.44,Yes
-0.29,1.52,0.91,1.44,0.69,0.5,-0.91,0.65,-1.03,0.53,Yes
1.37,-0.9,-1.1,0.2,-0.0,1.0,-0.91,-1.55,0.97,-1.25,No
1.2,1.52,-1.1,0.96,0.34,-1.23,-0.91,-1.55,-1.03,0.58,Yes
0.2,-0.9,0.91,0.39,-0.0,-1.23,0.81,0.65,0.97,0.89,No
2.06,-0.9,-1.1,-1.33,-1.39,0.72,-0.91,-1.55,0.97,1.03,No
0.08,-0.9,-1.1,1.15,1.38,0.56,-0.91,0.65,-1.03,-0.77,Yes
1.5,-0.9,0.91,-1.04,-0.0,0.37,-0.91,0.65,0.97,0.58,Yes
-1.05,0.31,-1.1,0.2,0.69,0.79,0.81,0.65,0.97,-1.73,No
0.36,-0.9,-1.1,-0.18,0.34,-1.23,0.81,0.65,0.97,-0.78,No
0.14,-0.9,-1.1,-0.37,1.72,-1.23,0.81,-1.55,0.97,-0.4,No
0.33,1.52,-1.1,0.48,1.72,1.15,-0.91,0.65,-1.03,-0.7,Yes
1.99,0.31,0.91,-0.56,-1.39,0.27,-0.91,0.65,-1.03,-1.66,No
-0.05,-0.9,-1.1,0.2,-1.73,0.94,-0.91,0.65,-1.03,0.86,Yes
-0.27,-0.9,0.91,0.58,1.03,-1.23,-0.91,0.65,-1.03,-0.52,No
0.22,-0.9,-1.1,0.77,-0.35,-1.23,0.81,0.65,0.97,-1.69,No
0.12,0.31,0.91,0.96,-1.04,1.0,-0.91,0.65,0.97,-1.51,Yes
-0.11,1.52,0.91,-0.56,1.03,0.96,-0.91,0.65,0.97,-0.37,Yes
-0.49,-0.9,0.91,0.29,0.34,1.01,0.81,0.65,0.97,0.34,Yes
2.06,-0.9,0.91,2.39,1.03,0.88,0.81,0.65,0.97,-0.98,No
-0.14,1.52,-1.1,-0.28,-1.39,1.15,-0.91,-1.55,0.97,1.28,No
-0.84,-0.9,0.91,-1.04,-1.73,1.02,4.25,-1.55,0.97,0.96,Yes
-0.92,-0.9,0.91,-0.76,-1.04,0.07,-0.91,0.65,-1.03,1.44,No
-1.61,-0.9,-1.1,-0.28,0.34,-1.23,-0.91,0.65,-1.03,-0.97,Yes
-0.7,1.52,0.91,-1.52,-0.7,-1.23,2.53,0.65,-1.03,-0.44,Yes
-1.32,0.31,-1.1,0.67,-1.39,0.6,-0.91,-1.55,-1.03,-0.27,Yes
-1.0,1.52,0.91,-0.28,-1.73,0.22,0.81,-1.55,0.97,-0.15,No
-0.45,1.52,0.91,-0.18,1.03,-1.23,0.81,0.65,-1.03,-0.39,No
-0.68,0.31,0.91,0.39,0.34,1.09,-0.91,0.65,-1.03,0.49,Yes
-0.2,1.52,-1.1,-1.14,-1.39,0.31,-0.91,0.65,-1.03,0.74,No
0.81,0.31,0.91,-0.95,-0.35,0.04,-0.91,0.65,-1.03,0.56,No
0.87,-0.9,0.91,-0.76,-1.39,0.77,-0.91,0.65,0.97,-1.28,No
-0.05,1.52,0.91,2.39,0.69,-0.08,2.53,-1.55,0.97,-0.56,No
1.49,0.31,-1.1,-0.56,-0.0,0.2,0.81,-1.55,0.97,-0.65,No
-1.26,-0.9,-1.1,1.34,0.69,0.52,2.53,0.65,-1.03,0.2,Yes
1.02,-0.9,0.91,0.2,-1.73,1.44,-0.91,-1.55,0.97,-0.2,No
0.56,-0.9,-1.1,0.77,1.38,0.88,-0.91,0.65,0.97,1.28,No
0.66,-0.9,0.91,-0.47,-0.7,1.14,0.81,0.65,0.97,0.88,No
-0.26,0.31,0.91,0.39,-1.73,1.21,0.81,-1.55,0.97,-1.61,No
0.38,-0.9,0.91,-0.85,-0.7,0.56,-0.91,0.65,0.97,1.67,No
-0.79,1.52,0.91,-0.95,1.03,0.7,-0.91,0.65,-1.03,0.61,Yes
-0.15,0.31,-1.1,-0.66,-1.04,0.53,0.81,0.65,0.97,0.12,No
-0.38,1.52,-1.1,0.67,0.69,-1.23,2.53,-1.55,-1.03,-0.57,Yes
-2.05,1.52,-1.1,1.34,-1.39,-1.23,-0.91,0.65,0.97,1.32,Yes
-1.12,-0.9,-1.1,3.63,1.38,-1.23,-0.91,0.65,0.97,1.6,Yes
1.69,1.52,-1.1,-0.09,-0.0,1.02,0.81,0.65,0.97,1.05,No
-1.17,1.52,0.91,-0.47,-1.39,-1.23,0.81,0.65,-1.03,-1.22,No
0.66,-0.9,-1.1,2.78,-0.0,-1.23,0.81,0.65,-1.03,0.69,Yes
-0.06,-0.9,-1.1,0.29,1.72,1.05,0.81,-1.55,-1.03,-0.37,No
-0.26,-0.9,0.91,-0.76,-0.0,1.01,-0.91,0.65,0.97,1.62,Yes
0.21,0.31,0.91,-1.23,-1.39,0.62,-0.91,0.65,-1.03,0.32,No
-0.67,0.31,0.91,0.29,-0.0,0.89,-0.91,0.65,-1.03,1.51,Yes
-0.69,0.31,0.91,-0.18,0.34,0.99,0.81,0.65,-1.03,-1.08,Yes
-2.57,1.52,-1.1,-0.76,1.72,0.39,0.81,-1.55,0.97,-1.52,No
-2.09,-0.9,-1.1,-0.56,-0.0,-0.05,0.81,-1.55,-1.03,1.5,Yes
-1.17,-0.9,-1.1,0.01,-1.73,1.27,0.81,-1.55,0.97,-0.19,No
0.21,0.31,-1.1,-1.61,1.03,1.37,0.81,0.65,0.97,-0.05,Yes
-0.09,1.52,-1.1,-0.09,0.69,-1.23,0.81,0.65,0.97,0.35,No
1.66,-0.9,-1.1,-1.42,-0.0,-1.23,-0.91,0.65,-1.03,0.95,No
0.4,-0.9,-1.1,-0.18,1.03,0.03,-0.91,0.65,0.97,0.3,No
0.64,0.31,0.91,1.63,1.38,0.36,-0.91,0.65,-1.03,0.69,Yes
0.49,-0.9,-1.1,-1.42,-0.35,-1.23,0.81,-1.55,0.97,0.71,No
-0.22,0.31,-1.1,2.11,-1.39,0.26,-0.91,0.65,-1.03,-1.57,Yes
0.31,-0.9,-1.1,-0.37,1.38,-1.23,-0.91,0.65,0.97,1.46,No
-0.64,-0.9,-1.1,-0.66,1.38,-1.23,0.81,0.65,0.97,-1.27,Yes
-0.7,1.52,-1.1,1.53,0.69,0.88,-0.91,0.65,-1.03,-1.66,Yes
-2.37,0.31,0.91,0.39,0.69,1.02,-0.91,0.65,0.97,-0.41,Yes
0.04,0.31,-1.1,1.73,-0.0,1.2,4.25,0.65,0.97,0.41,Yes
-0.97,-0.9,0.91,0.01,1.38,0.55,-0.91,0.65,-1.03,-1.32,Yes
1.58,0.31,0.91,3.25,0.34,0.67,0.81,-1.55,-1.03,1.24,No
-0.55,1.52,0.91,1.63,-1.04,0.58,-0.91,0.65,-1.03,1.28,Yes
1.87,-0.9,0.91,-0.76,-0.35,-1.23,0.81,0.65,0.97,1.21,No
1.58,0.31,0.91,-0.47,-1.04,0.7,0.81,-1.55,-1.03,0.21,No
2.06,-0.9,0.91,0.29,0.34,-1.23,0.81,0.65,-1.03,1.73,Yes
-0.57,-0.9,-1.1,-0.56,0.34,-1.23,0.81,0.65,0.97,1.33,Yes
-1.52,-0.9,-1.1,0.58,-1.73,0.33,2.53,0.65,-1.03,-0.0,Yes
-0.95,-0.9,-1.1,0.96,-1.04,1.17,-0.91,-1.55,-1.03,1.01,Yes
-1.09,-0.9,-1.1,0.39,1.38,-1.23,0.81,0.65,0.97,-1.68,No
-0.07,0.31,0.91,0.48,-1.39,1.77,-0.91,0.65,0.97,-1.69,Yes
0.83,0.31,0.91,-0.76,-0.35,0.42,-0.91,0.65,-1.03,-0.58,Yes
1.27,1.52,0.91,-1.61,-0.35,1.1,0.81,-1.55,0.97,0.45,No
-2.24,0.31,0.91,-0.18,0.34,1.11,-0.91,-1.55,-1.03,0.4,Yes
0.64,-0.9,-1.1,0.01,-1.04,-1.23,0.81,0.65,-1.03,-0.54,No
-0.07,-0.9,0.91,-0.47,-1.04,0.92,-0.91,0.65,0.97,0.82,No
1.54,-0.9,-1.1,0.87,0.34,0.31,-0.91,-1.55,-1.03,-1.6,Yes
-0.67,1.52,-1.1,-0.76,-0.0,0.6,-0.91,-1.55,0.97,-0.34,No
-3.06,-0.9,-1.1,0.2,0.34,-1.23,0.81,0.65,0.97,-0.57,Yes
0.34,1.52,0.91,0.2,-1.39,-1.23,0.81,0.65,0.97,-0.18,No
-2.12,1.52,-1.1,0.1,-0.7,-1.23,-0.91,0.65,-1.03,0.7,Yes
-1.66,0.31,0.91,0.29,1.03,0.32,0.81,0.65,-1.03,-0.58,No
0.47,0.31,0.91,-0.66,0.34,0.46,-0.91,0.65,0.97,-0.35,No
-1.29,1.52,-1.1,0.29,1.38,-1.23,0.81,0.65,0.97,-0.8,No
0.43,0.31,-1.1,-0.37,-1.73,1.13,-0.91,0.65,0.97,-0.28,No
0.17,-0.9,0.91,0.39,0.34,0.55,-0.91,0.65,0.97,1.26,Yes
-0.5,0.31,0.91,1.53,0.34,0.75,-0.91,0.65,-1.03,-0.15,Yes
-0.98,0.31,-1.1,1.72,0.34,0.45,-0.91,0.65,-1.03,0.16,Yes
-1.19,-0.9,0.91,0.48,-0.7,-1.23,0.81,-1.55,0.97,-0.34,No
-0.42,0.31,0.91,-0.76,-0.35,0.21,-0.91,0.65,-1.03,-0.8,Yes
-0.3,1.52,0.91,-0.76,-0.0,-1.23,-0.91,0.65,0.97,-1.24,Yes
-0.51,-0.9,-1.1,1.82,1.72,2.04,0.81,-1.55,0.97,1.42,No
0.06,-0.9,0.91,0.1,-1.04,-1.23,4.25,0.65,-1.03,-1.54,Yes
0.52,0.31,-1.1,-0.56,0.34,0.34,-0.91,0.65,-1.03,1.17,Yes
-0.55,-0.9,0.91,0.01,0.69,-1.23,0.81,0.65,-1.03,1.47,No
-1.89,-0.9,0.91,1.72,-0.35,-1.23,-0.91,-1.55,-1.03,1.07,Yes
0.87,-0.9,-1.1,0.01,-1.04,-1.23,-0.91,0.65,-1.03,-0.15,Yes
-0.52,-0.9,0.91,0.29,1.03,-1.23,0.81,-1.55,-1.03,0.15,No
-1.12,-0.9,0.91,1.25,-0.0,-1.23,-0.91,0.65,0.97,1.22,Yes
-0.43,0.31,0.91,1.44,1.03,1.26,0.81,0.65,0.97,0.75,No
0.13,-0.9,-1.1,1.15,-1.04,-1.23,-0.91,0.65,0.97,0.41,Yes
-0.06,-0.9,-1.1,0.58,1.72,-1.23,-0.91,0.65,-1.03,-0.37,Yes
0.99,1.52,0.91,-0.37,-0.35,1.3,-0.91,-1.55,0.97,0.78,No
1.33,1.52,0.91,2.2,0.34,-0.08,0.81,0.65,0.97,1.12,No
-0.12,1.52,0.91,1.82,-0.35,0.83,-0.91,0.65,0.97,-0.3,Yes
1.02,0.31,-1.1,0.29,-0.35,0.52,4.25,0.65,-1.03,1.73,Yes
0.21,1.52,0.91,0.39,1.03,0.94,-0.91,-1.55,-1.03,0.66,Yes
1.37,0.31,-1.1,1.53,-0.35,0.56,-0.91,-1.55,0.97,0.61,Yes
0.79,0.31,-1.1,-0.56,-1.39,0.68,0.81,0.65,-1.03,0.87,No
0.56,-0.9,0.91,2.2,-0.0,-1.23,0.81,-1.55,0.97,0.04,No
0.06,-0.9,0.91,0.01,1.38,1.23,-0.91,0.65,-1.03,-0.35,No
-0.17,1.52,0.91,0.2,1.03,-0.47,0.81,0.65,0.97,1.26,No
-0.31,1.52,-1.1,-0.18,-1.04,-1.23,0.81,0.65,-1.03,0.16,No
0.68,1.52,-1.1,0.48,1.72,-1.23,0.81,-1.55,0.97,1.14,Yes
1.77,-0.9,0.91,0.77,-0.0,-1.23,-0.91,0.65,-1.03,-0.01,Yes
1.0,-0.9,-1.1,-0.56,0.34,1.96,0.81,-1.55,-1.03,0.68,No
0.6,-0.9,0.91,0.01,0.69,0.54,0.81,0.65,0.97,-1.58,No
-1.79,-0.9,0.91,-1.04,-1.04,-1.23,0.81,-1.55,-1.03,1.14,No
0.78,0.31,0.91,-1.44,-0.0,0.55,-0.91,-1.55,-1.03,-0.25,Yes
-0.17,-0.9,0.91,-0.76,-0.35,1.21,-0.91,0.65,0.97,-1.16,No
1.47,0.31,0.91,0.96,1.38,1.4,0.81,-1.55,-1.03,1.25,Yes
0.14,-0.9,0.91,-0.18,1.38,-1.23,-0.91,0.65,0.97,-1.0,Yes
0.55,-0.9,0.91,-1.33,-1.39,1.76,0.81,0.65,0.97,-0.87,No
1.35,1.52,-1.1,-0.85,0.69,1.4,-0.91,0.65,0.97,-1.31,Yes
-0.52,0.31,0.91,0.39,1.03,1.22,-0.91,0.65,-1.03,1.41,Yes
2.06,0.31,0.91,2.21,-1.04,0.85,-0.91,0.65,0.97,-1.71,Yes
-1.25,0.31,-1.1,-0.37,0.34,0.56,-0.91,0.65,0.97,-0.08,No
1.87,0.31,0.91,1.06,0.69,0.21,-0.91,0.65,0.97,1.4,Yes
1.24,0.31,0.91,1.91,0.34,1.47,-0.91,0.65,-1.03,-0.09,Yes
2.05,0.31,0.91,1.63,-0.35,0.85,-0.91,0.65,0.97,-1.14,Yes
0.71,-0.9,0.91,0.2,1.03,0.77,-0.91,0.65,-1.03,-0.16,Yes
-2.0,1.52,0.91,0.01,1.38,0.9,-0.91,-1.55,0.97,-1.17,Yes
-0.27,-0.9,0.91,1.06,-1.39,0.81,-0.91,0.65,0.97,-0.83,Yes
-1.02,0.31,-1.1,-0.95,1.38,1.05,0.81,-1.55,0.97,0.4,Yes
-0.92,1.52,-1.1,0.01,-0.0,-1.23,-0.91,0.65,-1.03,1.5,Yes
-0.63,1.52,0.91,-0.56,0.34,-1.23,-0.91,0.65,0.97,1.31,Yes
-0.01,1.52,0.91,-0.18,-1.04,1.11,-0.91,-1.55,0.97,0.38,No
1.58,-0.9,0.91,-0.18,-0.7,0.45,-0.91,-1.55,-1.03,0.4,No
-0.47,-0.9,0.91,-1.04,0.69,1.14,-0.91,-1.55,0.97,1.45,No
1.47,-0.9,0.91,-0.66,-1.04,-1.23,0.81,0.65,-1.03,-1.57,No
-0.05,0.31,-1.1,1.15,-0.0,-0.0,-0.91,0.65,-1.03,1.51,Yes
-2.15,0.31,-1.1,0.1,1.72,0.64,-0.91,0.65,0.97,-1.5,Yes
-0.67,-0.9,-1.1,1.06,1.38,-1.23,0.81,-1.55,0.97,-0.73,Yes
-0.95,-0.9,0.91,-0.56,-1.39,-1.23,0.81,0.65,0.97,-0.08,No
0.32,-0.9,0.91,-1.14,-0.0,-1.23,-0.91,0.65,-1.03,0.99,No
-0.68,-0.9,0.91,-0.56,-1.39,-0.13,0.81,0.65,-1.03,-1.07,No
1.38,1.52,-1.1,0.01,-0.0,0.84,-0.91,0.65,0.97,-0.58,Yes
0.95,0.31,-1.1,-0.47,-1.39,0.63,-0.91,0.65,0.97,-0.7,No
0.19,-0.9,0.91,1.91,-0.35,-1.23,0.81,0.65,-1.03,-1.01,Yes
-1.55,-0.9,0.91,0.1,-1.73,0.75,-0.91,0.65,-1.03,1.04,No
-0.22,-0.9,-1.1,0.39,-1.04,-1.23,-0.91,-1.55,0.97,1.15,Yes
-1.85,0.31,-1.1,1.91,-0.7,0.02,-0.91,0.65,-1.03,-1.08,Yes
0.69,-0.9,0.91,-0.76,-1.39,-1.23,0.81,0.65,0.97,-1.72,No
0.18,1.52,0.91,1.53,1.72,-0.53,-0.91,0.65,0.97,1.25,Yes
0.41,1.52,0.91,1.15,-1.39,0.98,0.81,0.65,0.97,0.0,No
0.94,-0.9,0.91,0.39,1.03,-1.23,0.81,0.65,0.97,-0.92,No
0.99,0.31,0.91,0.58,1.03,1.61,-0.91,0.65,0.97,0.6,Yes
0.37,-0.9,0.91,-0.85,0.34,-1.23,0.81,0.65,-1.03,-1.45,No
0.92,-0.9,-1.1,-1.99,-1.39,-1.23,0.81,0.65,0.97,0.91,No
1.21,-0.9,0.91,-0.66,0.69,-1.23,0.81,0.65,0.97,0.79,Yes
-0.52,-0.9,0.91,1.06,-1.39,1.85,0.81,-1.55,-1.03,1.01,Yes
-2.31,1.52,0.91,0.2,-0.7,1.33,-0.91,0.65,-1.03,0.95,No
-0.8,0.31,-1.1,0.01,1.38,0.47,-0.91,0.65,-1.03,-0.17,No
-0.12,-0.9,0.91,-0.66,1.38,-1.23,0.81,0.65,-1.03,-0.15,No
0.25,-0.9,0.91,1.06,1.38,-1.23,0.81,0.65,-1.03,-1.64,No
-1.16,0.31,0.91,-0.28,-0.0,1.14,-0.91,-1.55,0.97,-0.62,Yes
-0.25,-0.9,-1.1,-0.47,-1.39,0.49,0.81,0.65,0.97,1.63,No
0.24,1.52,0.91,0.96,1.03,0.49,2.53,-1.55,0.97,0.16,Yes
-0.38,-0.9,-1.1,0.2,-0.7,-1.23,0.81,0.65,-1.03,-1.06,No
-0.07,-0.9,-1.1,-1.61,1.38,-1.23,0.81,-1.55,-1.03,-0.99,No
-0.01,-0.9,0.91,-0.37,1.03,0.58,-0.91,0.65,0.97,-1.3,No
0.38,-0.9,0.91,-1.14,-1.04,1.08,-0.91,0.65,-1.03,1.28,No
-0.45,1.52,-1.1,-1.52,1.03,0.41,-0.91,0.65,0.97,-0.71,Yes
-0.02,0.31,0.91,1.91,1.38,1.4,0.81,-1.55,-1.03,-1.21,Yes
-0.28,1.52,0.91,-1.04,0.69,-1.23,0.81,0.65,0.97,-1.07,No
-0.17,1.52,-1.1,0.48,1.03,-1.23,2.53,-1.55,0.97,0.19,Yes
0.54,0.31,-1.1,0.77,1.03,1.73,-0.91,0.65,-1.03,1.5,Yes
0.78,-0.9,0.91,0.48,-1.04,-1.23,0.81,0.65,0.97,-0.25,No
0.58,-0.9,0.91,0.2,0.69,-1.23,0.81,0.65,0.97,-0.74,No
1.41,-0.9,0.91,-1.04,-1.39,0.03,0.81,0.65,0.97,-0.03,No
1.28,0.31,0.91,0.68,0.69,0.9,-0.91,0.65,-1.03,0.81,Yes
-0.46,0.31,-1.1,-0.58,-0.35,-0.71,0.81,-1.55,-1.03,1.3,Yes
0.67,1.52,-1.1,-1.42,1.72,0.23,0.81,0.65,0.97,0.46,No
2.06,-0.9,0.91,-0.95,-0.35,-1.23,0.81,-1.55,0.97,-1.02,No
-0.64,1.52,0.91,1.15,-0.7,-0.04,0.81,-1.55,0.97,0.84,No
0.3,1.52,0.91,-0.37,1.38,-1.23,0.81,0.65,-1.03,-1.28,No
0.53,0.31,-1.1,0.01,-1.04,0.54,4.25,-1.55,0.97,-0.81,Yes
2.06,0.31,0.91,0.48,0.34,1.01,-0.91,0.65,-1.03,1.05,Yes
0.34,0.31,-1.1,0.77,-0.7,0.88,-0.91,0.65,-1.03,-0.01,Yes
2.06,0.31,-1.1,2.39,-1.73,0.66,-0.91,-1.55,0.97,-0.5,Yes
-0.44,-0.9,0.91,-1.71,1.03,-1.23,0.81,0.65,0.97,1.17,No
0.5,0.31,-1.1,-1.14,-0.35,0.38,0.81,0.65,0.97,-0.73,Yes
-0.32,-0.9,-1.1,1.15,0.34,0.66,-0.91,0.65,0.97,-0.34,No
1.26,-0.9,0.91,-0.28,1.72,-1.23,-0.91,0.65,-1.03,0.68,No
-1.9,-0.9,0.91,-0.18,1.38,0.41,-0.91,0.65,0.97,0.69,No
0.14,1.52,0.91,0.96,-1.39,0.62,2.53,-1.55,0.97,-0.06,Yes
0.52,1.52,0.91,-0.85,1.03,0.74,2.53,0.65,-1.03,-1.64,Yes
1.56,0.31,0.91,0.87,-1.39,0.59,-0.91,0.65,-1.03,-0.3,Yes
-0.04,-0.9,-1.1,2.2,0.69,-1.23,0.81,-1.55,0.97,0.86,No
